@type,name,identifier,url,image,startDate,endDate,location/name,location/identifier,location/url,location/address/streetAddress,location/address/addressLocality,location/address/postalCode,location/address/addressCountry/identifier,location/address/addressCountry/name,location/address/x-timezone,location/geo/latitude,location/geo/longitude
Festival,Moon Dance Music Festival,jambase:11234026,https://www.jambase.com/festival/moon-dance-music-festival-2025,https://www.jambase.com/wp-content/uploads/2023/11/screenshot-2023-11-01-at-3-06-34pm-e1698865705755-1480x832.png,2025-07-24,2025-07-27,MC Festival Grounds,jambase:3971686,https://www.jambase.com/venue/mc-festival-grounds,N5890 County Rd H,Gleason,54435,US-WI,Wisconsin,US,America/Chicago,136
Festival,"Rock The Country Anderson, SC",jambase:13316125,https://www.jambase.com/festival/rock-the-country-anderson-sc-2025,https://www.jambase.com/wp-content/uploads/2023/11/rock-the-country-2024-featured-new-1480x832.jpg,2025-07-25,2025-07-26,Anderson Sports and Entertainment Center,jambase:5998685,https://www.jambase.com/venue/anderson-sports-and-entertainment-center,3027 Mall Road,Anderson,29625,US-SC,South Carolina,US,America/New_York,40
Festival,Hills of Rock,jambase:13320112,https://www.jambase.com/festival/hills-of-rock-2025,https://www.jambase.com/wp-content/uploads/2024/11/hills-of-rock-2025-featured-e1731522518494-1480x832.jpg,2025-07-25,2025-07-27,Plovdiv Rowing Canal,jambase:10185901,https://www.jambase.com/venue/plovdiv-rowing-canal,"bulevard ""6-ti septemvri""",Plovdiv,4001,,,BG,Europe/Sofia,
Festival,Newport Folk Festival,jambase:12788602,https://www.jambase.com/festival/newport-folk-festival-2025,https://www.jambase.com/wp-content/uploads/2015/07/newport-folk-logo-1480x832.jpg,2025-07-25,2025-07-27,Fort Adams State Park,jambase:62069,https://www.jambase.com/venue/fort-adams-state-park,90 Fort Adams Drive,Newport,02840,US-RI,Rhode Island,US,America/New_York,31
Festival,RockyGrass,jambase:13048060,https://www.jambase.com/festival/rockygrass-2025,https://www.jambase.com/wp-content/uploads/2022/01/rockygrass_edited-2022-1480x832.jpg,2025-07-25,2025-07-27,Planet Bluegrass Ranch,jambase:64464,https://www.jambase.com/venue/planet-bluegrass-ranch-lyons-co-us,500 W Main St,Lyons,80540,US-CO,Colorado,US,America/Denver,8
Festival,Vans Warped Tour Long Beach,jambase:13002876,https://www.jambase.com/festival/vans-warped-tour-long-beach-2025,https://www.jambase.com/wp-content/uploads/2024/10/vans-warped-2025-featured-1480x832.jpg,2025-07-26,2025-07-27,Shoreline Waterfront,jambase:13003051,https://www.jambase.com/venue/shoreline-waterfront,Shoreline Way,Long Beach,90802,US-CA,California,US,America/Los_Angeles,3
Festival,Kingdom Bound,jambase:12942035,https://www.jambase.com/festival/kingdom-bound-2025,https://www.jambase.com/wp-content/uploads/2024/10/kingdom-bound-2025-featured-e1728491726908-1480x832.jpg,2025-07-28,2025-07-30,Darien Lake Amusement Park,jambase:382575,https://www.jambase.com/venue/darien-lake-amusement-park,9993 Allegheny Road,Darien Center,14040,US-NY,New York,US,America/New_York,39
Festival,Wacken Open Air,jambase:13320251,https://www.jambase.com/festival/wacken-open-air-2025,https://www.jambase.com/wp-content/uploads/2024/11/wacken-open-air-2025-featured-e1731525093623-1480x832.png,2025-07-30,2025-08-02,Wacken Festival,jambase:67729,https://www.jambase.com/venue/wacken-festival,Hauptstraße 47,Wacken,24869,,,DE,Europe/Berlin,
Festival,Arenal Sound,jambase:13323187,https://www.jambase.com/festival/arenal-sound-2025,https://www.jambase.com/wp-content/uploads/2024/05/arenal-sound-2024-featured-e1715180814297-1480x832.jpg,2025-07-30,2025-08-03,Arenal Sound,jambase:12148706,https://www.jambase.com/venue/arenal-sound,Avenida del Mediterraneo,Burriana,12530,,,ES,Europe/Madrid,
Festival,Rockstadt Extreme Fest,jambase:13323206,https://www.jambase.com/festival/rockstadt-extreme-fest-2025,https://www.jambase.com/wp-content/uploads/2024/11/rockstadt-extreme-fest-2025-featured-e1731590439181-1480x832.jpg,2025-07-30,2025-08-03,Râșnov Citadel,jambase:6804684,https://www.jambase.com/venue/rasnov-citadel,Strada Cetății 17,Râșnov,505400,,,RO,Europe/Bucharest,
Festival,Beyond The Gates,jambase:13320248,https://www.jambase.com/festival/beyond-the-gates-2025,https://www.jambase.com/wp-content/uploads/2023/05/beyond-the-gates-2023-featured-1480x832.png,2025-07-30,2025-08-02,USF Verftet,jambase:672918,https://www.jambase.com/venue/usf-verftet,12 Georgernes Verft,Bergen,5011,,,NO,Europe/Oslo,
Festival,Sunfest Country Music Festival,jambase:13333658,https://www.jambase.com/festival/sunfest-country-music-festival-2025,https://www.jambase.com/wp-content/uploads/2020/04/sunfest-country-2020-featured-1480x832.jpg,2025-07-31,2025-08-03,Laketown Ranch,jambase:6545913,https://www.jambase.com/venue/laketown-ranch,8811 Youbou Rd #648,Lake Cowichan,V0R 2G1,CA-BC,British Columbia,CA,America/Vancouver,
Festival,Pickathon,jambase:13271845,https://www.jambase.com/festival/pickathon-2025,https://www.jambase.com/wp-content/uploads/2024/11/pickathon-2025-featured-e1730819267280-1480x832.jpg,2025-07-31,2025-08-03,Pendarvis Farm,jambase:68509,https://www.jambase.com/venue/pendarvis-farm,16581 SE Hagen Rd,Happy Valley,97086,US-OR,Oregon,US,America/Los_Angeles,17
Festival,Newport Jazz Festival,jambase:12788671,https://www.jambase.com/festival/newport-jazz-festival-2025,https://www.jambase.com/wp-content/uploads/2021/02/newport-jazz-featured-1480x832.jpg,2025-08-01,2025-08-03,Fort Adams State Park,jambase:62069,https://www.jambase.com/venue/fort-adams-state-park,90 Fort Adams Drive,Newport,02840,US-RI,Rhode Island,US,America/New_York,31
Festival,WE Fest,jambase:12951758,https://www.jambase.com/festival/we-fest-2025,https://www.jambase.com/wp-content/uploads/2021/12/wefest-2022-1480x832.jpg,2025-08-07,2025-08-09,Soo Pass Ranch and Amphitheater,jambase:67139,https://www.jambase.com/venue/soo-pass-ranch-and-amphitheater,25526 County Hwy 22,Detroit Lakes,56501,US-MN,Minnesota,US,America/Chicago,121
Festival,Bloodstock Open Air,jambase:12953004,https://www.jambase.com/festival/bloodstock-open-air-2025,https://www.jambase.com/wp-content/uploads/2023/11/380812106_856969535790959_241207166329105265_n-e1728572161802-1480x832.jpg,2025-08-07,2025-08-10,Catton Hall Park,jambase:425948,https://www.jambase.com/venue/catton-hall-park,Catton Park,Swadlincote,DE12 8LN,,,GB,Europe/London,
Festival,Voices of America Country Music Fest,jambase:12934712,https://www.jambase.com/festival/voices-of-america-country-music-fest-2025,https://www.jambase.com/wp-content/uploads/2023/04/voices-of-america-country-2023-featured-1480x832.jpg,2025-08-07,2025-08-10,Voice of America MetroPark,jambase:9639281,https://www.jambase.com/venue/voice-of-america-metropark,7850 VOA Park Drive,West Chester,45069,US-OH,Ohio,US,America/New_York,33
Festival,Rebellion Festival,jambase:12703397,https://www.jambase.com/festival/rebellion-festival-2025,https://www.jambase.com/wp-content/uploads/2024/08/rebellion-punk-music-festival-2024-featured-e1724420582703-1480x832.png,2025-08-07,2025-08-10,Winter Gardens,jambase:67660,https://www.jambase.com/venue/winter-gardens-blackpool-gb,97 Church Street,Blackpool,FY1 1HL,,,GB,Europe/London,
Festival,Rocky Mountain Folks Festival,jambase:13049225,https://www.jambase.com/festival/rocky-mountain-folks-festival-2025,https://www.jambase.com/wp-content/uploads/2024/02/screenshot-2024-02-06-at-3-54-55pm-e1707252966474-1480x832.png,2025-08-08,2025-08-10,Planet Bluegrass Ranch,jambase:64464,https://www.jambase.com/venue/planet-bluegrass-ranch-lyons-co-us,500 W Main St,Lyons,80540,US-CO,Colorado,US,America/Denver,8
Festival,Outside Lands,jambase:12942031,https://www.jambase.com/festival/outside-lands-2025,https://www.jambase.com/wp-content/uploads/2023/11/340853191_564110812370713_6744073452357664632_n-e1700234752192-1480x832.jpg,2025-08-08,2025-08-10,Golden Gate Park,jambase:62229,https://www.jambase.com/venue/golden-gate-park,Golden Gate Park,San Francisco,94102,US-CA,California,US,America/Los_Angeles,4
Festival,Elements Music & Arts Festival,jambase:12942047,https://www.jambase.com/festival/elements-music-arts-festival-2025,https://www.jambase.com/wp-content/uploads/2023/10/screenshot-2023-10-10-at-3-29-05-pm-e1696966208242-1480x832.png,2025-08-08,2025-08-10,Pocono Raceway,jambase:376316,https://www.jambase.com/venue/pocono-raceway,500 Long Pond Road,Long Pond,18334,US-PA,Pennsylvania,US,America/New_York,57
Festival,SoulFest,jambase:13323257,https://www.jambase.com/festival/soulfest-2025,https://www.jambase.com/wp-content/uploads/2024/11/soulfest-2025-featured-e1731592745185-1480x832.jpg,2025-08-14,2025-08-16,Franklin County Fairgrounds,jambase:13323262,https://www.jambase.com/venue/franklin-county-fairgrounds-2,89 Wisdom Way,Greenfield,01301,US-MA,Massachusetts,US,America/New_York,
Festival,Country Thunder Alberta,jambase:13362448,https://www.jambase.com/festival/country-thunder-alberta-2025,https://www.jambase.com/wp-content/uploads/2024/11/country-thuynder-2025-featured-all-1480x832.jpg,2025-08-15,2025-08-17,Fort Calgary,jambase:67062,https://www.jambase.com/venue/fort-calgary,750 9 Avenue SE,Calgary,T2G 5E1,CA-AB,Alberta,CA,America/Edmonton,
Festival,Lasso Montréal,jambase:12942027,https://www.jambase.com/festival/lasso-montreal-2025,https://www.jambase.com/wp-content/uploads/2024/01/409793254_875180410730487_6906558048063361097_n-e1704575913886-1480x832.jpg,2025-08-15,2025-08-16,Parc Jean-Drapeau,jambase:65191,https://www.jambase.com/venue/parc-jean-drapeau,1 Circuit Gilles Villeneuve,Montréal,H3C 1A9,CA-QC,Quebec,CA,America/Toronto,
Festival,Field of Vision,jambase:13056345,https://www.jambase.com/festival/field-of-vision-2025,https://www.jambase.com/wp-content/uploads/2024/10/fov-announce-1920x1080-1-1480x832.jpg,2025-08-15,2025-08-17,Meadow Creek,jambase:13056348,https://www.jambase.com/venue/meadow-creek,15264 County Road 350,Buena Vista,81211,US-CO,Colorado,US,America/Denver,
Festival,Bass Canyon,jambase:13381540,https://www.jambase.com/festival/bass-canyon-2025,https://www.jambase.com/wp-content/uploads/2020/08/bass-canyon-2021-1480x832.jpg,2025-08-15,2025-08-17,The Gorge,jambase:62095,https://www.jambase.com/venue/the-gorge,754 Silica Road NW,George,98824,US-WA,Washington,US,America/Los_Angeles,94
Festival,Sol Blume,jambase:12050096,https://www.jambase.com/festival/sol-blume-2025,https://www.jambase.com/wp-content/uploads/2024/04/screenshot-2024-04-21-at-4-49-36pm-e1713732638860-1480x832.png,2025-08-15,2025-08-17,Discovery Park,jambase:399056,https://www.jambase.com/venue/discovery-park-sacramento-ca-us,1600 Garden Highway,Sacramento,95833,US-CA,California,US,America/Los_Angeles,23
Festival,Breakaway Michigan,jambase:13020380,https://www.jambase.com/festival/breakaway-michigan-2025,https://www.jambase.com/wp-content/uploads/2024/10/breakaway-2025-featured-e1729603790839-1480x832.jpg,2025-08-15,2025-08-16,Belknap Park,jambase:3313854,https://www.jambase.com/venue/belknap-park,30 Coldbrook St NE,Grand Rapids,49503,US-MI,Michigan,US,America/Detroit,47
Festival,Mundi Mundi Bash,jambase:12999059,https://www.jambase.com/festival/mundi-mundi-bash-2025,https://www.jambase.com/wp-content/uploads/2024/10/mundi-mundi-bash-2025-featured-e1729172248960-1480x832.jpg,2025-08-21,2025-08-23,Broken Hill Musicians Club,jambase:9502784,https://www.jambase.com/venue/broken-hill-musicians-club,276 Crystal Street,Broken Hill,2880,AU-NSW,New South Wales,AU,Australia/Broken_Hill,
Festival,On The Blue Cruise,jambase:12892204,https://www.jambase.com/festival/on-the-blue-cruise-2025,https://www.jambase.com/wp-content/uploads/2024/10/449791394_981006574031607_2740990867484359535_n-1480x832.jpg,2025-08-22,2025-08-29,Flynn Cruiseport Boston Black Falcon Terminal,jambase:12892208,https://www.jambase.com/venue/flynn-cruiseport-boston-black-falcon-terminal,1 Black Falcon Avenue,Boston,02210,US-MA,Massachusetts,US,America/New_York,7
Festival,Dry Diggings Festival,jambase:12737552,https://www.jambase.com/festival/dry-diggings-festival-2025,https://www.jambase.com/wp-content/uploads/2020/05/dry-diggings-festival-1480x832.jpg,2025-08-22,2025-08-23,Gold Country Fairgrounds,jambase:333945,https://www.jambase.com/venue/gold-country-fairgrounds,209 Fairgate Road,Auburn,95603,US-CA,California,US,America/Los_Angeles,23
Festival,Lazy Sunday Festival,jambase:11502788,https://www.jambase.com/festival/lazy-sunday-festival-2025,https://www.jambase.com/wp-content/uploads/2024/01/wekkend_in_the_woods_lazy_sunday_480x480-1480x832.webp,2025-08-24,2025-08-24,Letchworth Rugby Club,jambase:10703278,https://www.jambase.com/venue/letchworth-rugby-club, Baldock Road,Letchworth,SG6 2EN,,,GB,Europe/London,
Festival,North Coast Music Festival,jambase:12787742,https://www.jambase.com/festival/north-coast-music-festival-2025,https://www.jambase.com/wp-content/uploads/2024/01/399165636_738670581638265_2879853978465001275_n-e1705003218550-1480x832.jpg,2025-08-29,2025-08-31,SeatGeek Stadium,jambase:65900,https://www.jambase.com/venue/seatgeek-stadium,7000 S Harlem Ave,Bridgeview,60455,US-IL,Illinois,US,America/Chicago,2
Festival,Rhythm & Roots Festival,jambase:13273023,https://www.jambase.com/festival/rhythm-roots-festival-2025,https://www.jambase.com/wp-content/uploads/2023/02/rhythm-roots-2023-featured-1480x832.jpg,2025-08-29,2025-08-31,Ninigret Park,jambase:62855,https://www.jambase.com/venue/ninigret-park,4470 Post Rd,Charlestown,02813,US-RI,Rhode Island,US,America/New_York,31
Festival,Bumbershoot,jambase:12934666,https://www.jambase.com/festival/bumbershoot-2025,https://www.jambase.com/wp-content/uploads/2023/03/bumbershoot-2023-featured-1480x832.jpg,2025-08-30,2025-08-31,Seattle Center,jambase:63263,https://www.jambase.com/venue/seattle-center,305 Harrison St,Seattle,98109,US-WA,Washington,US,America/Los_Angeles,12
Festival,Big Blues Bender,jambase:13030123,https://www.jambase.com/festival/big-blues-bender-2025,https://www.jambase.com/wp-content/uploads/2024/10/big-blues-bender-2025-featured-1480x832.jpg,2025-09-04,2025-09-07,Westgate Las Vegas Resort & Casino,jambase:394504,https://www.jambase.com/venue/westgate-las-vegas-resort-casino,3000 Paradise,Las Vegas,89109,US-NV,Nevada,US,America/Los_Angeles,202
Festival,Breakaway Mass,jambase:13019914,https://www.jambase.com/festival/breakaway-mass-2025,https://www.jambase.com/wp-content/uploads/2024/10/breakaway-2025-featured-e1729603790839-1480x832.jpg,2025-09-05,2025-09-06,Outdoors At The Palladium,jambase:395824,https://www.jambase.com/venue/outdoors-at-the-palladium,261 Main Street,Worcester,01608,US-MA,Massachusetts,US,America/New_York,7
Festival,SeaBisco Cruise,jambase:12509411,https://www.jambase.com/festival/seabisco-cruise-2025,https://www.jambase.com/wp-content/uploads/2024/07/seabisco-2025-featured-1480x832.jpg,2025-09-09,2025-09-15,Pier 66,jambase:576273,https://www.jambase.com/venue/pier-66,Bell St. Pier & Marina facility,Seattle,98101,US-WA,Washington,US,America/Los_Angeles,12
Festival,Bender Jamboree,jambase:13271840,https://www.jambase.com/festival/bender-jamboree-2025,https://www.jambase.com/wp-content/uploads/2024/11/bender-jamboree-2025-featured-e1730818741681-1480x832.jpg,2025-09-10,2025-09-13,Westgate Las Vegas Resort & Casino,jambase:394504,https://www.jambase.com/venue/westgate-las-vegas-resort-casino,3000 Paradise,Las Vegas,89109,US-NV,Nevada,US,America/Los_Angeles,202
Festival,Journey of Jazz,jambase:12963630,https://www.jambase.com/festival/journey-of-jazz-2025,https://www.jambase.com/wp-content/uploads/2024/10/screenshot-2024-10-11-at-2-45-36pm-e1728672429631-1480x832.png,2025-09-12,2025-09-19,Vancouver Cruise Ship Dock,jambase:12963636,https://www.jambase.com/venue/vancouver-cruise-ship-dock,Vancouver Cruise Ship Dock,Vancouver,V6C 0C6,CA-BC,British Columbia,CA,America/Vancouver,
Festival,Breakaway Philadelphia,jambase:13018376,https://www.jambase.com/festival/breakaway-philadelphia-2025,https://www.jambase.com/wp-content/uploads/2024/10/breakaway-2025-featured-e1729603790839-1480x832.jpg,2025-09-12,2025-09-13,Subaru Park,jambase:7725713,https://www.jambase.com/venue/subaru-park,2501 Seaport Drive,Chester,19013,US-PA,Pennsylvania,US,America/New_York,5
Festival,Keeping the Blues Alive at Sea Alaska,jambase:12754444,https://www.jambase.com/festival/keeping-the-blues-alive-at-sea-alaska-2025,https://www.jambase.com/wp-content/uploads/2024/09/keeping-the-blues-alive-at-sea-alaska-2025-featured-e1725553239258-1480x832.jpg,2025-09-15,2025-09-21,Port of Seattle,jambase:12509067,https://www.jambase.com/venue/port-of-seattle,2711 Alaskan Way,Seattle,98121,US-WA,Washington,US,America/Los_Angeles,12
Festival,Louder Than Life,jambase:13111321,https://www.jambase.com/festival/louder-than-life-2025,https://www.jambase.com/wp-content/uploads/2024/10/louder-than-life-2025-featured-1480x832.jpg,2025-09-18,2025-09-21,Kentucky Fair And Expo Center,jambase:386595,https://www.jambase.com/venue/kentucky-fair-and-expo-center,937 Phillips Lane,Louisville,40209,US-KY,Kentucky,US,America/Kentucky/Louisville,45
Festival,Cascade Equinox Festival,jambase:12952355,https://www.jambase.com/festival/cascade-equinox-festival-2025,https://www.jambase.com/wp-content/uploads/2024/10/cascade-music-festival-2025-featured-e1728571947451-1480x832.png,2025-09-19,2025-09-21,Deschutes County Fair and Expo Center,jambase:361079,https://www.jambase.com/venue/deschutes-county-fair-and-expo-center,3800 SW Airport Way,Redmond,97756,US-OR,Oregon,US,America/Los_Angeles,113
Festival,Shaky Knees,jambase:13379189,https://www.jambase.com/festival/shaky-knees-2025,https://www.jambase.com/wp-content/uploads/2024/11/shaky-knees-2025-featured-1480x832.jpg,2025-09-19,2025-09-21,Piedmont Park,jambase:192494,https://www.jambase.com/venue/piedmont-park,400 Park Drive,Atlanta,30306,US-GA,Georgia,US,America/New_York,10
Festival,FreshGrass,jambase:13271691,https://www.jambase.com/festival/freshgrass-2025,https://www.jambase.com/wp-content/uploads/2024/01/382240542_854813886204836_8937522814579698167_n-e1705156286806-1480x832.jpg,2025-09-19,2025-09-21,Mass MoCA,jambase:62131,https://www.jambase.com/venue/mass-moca,87 Marshall Street,North Adams,01247,US-MA,Massachusetts,US,America/New_York,27
